id,campaign_category,value,system_id,icon_image,start_time,end_time,level_id,shiori_group_id,duplication_order,beginner_id
1192,41,2000.0,101,40,"2022/05/15 5:00:00","2022/05/20 4:59:59",0,0,0,0
1193,45,2000.0,104,40,"2022/05/15 5:00:00","2022/06/01 04:59:59",0,0,0,0
1194,32,2000.0,102,30,"2022/05/20 05:00:00","2022/05/26 04:59:59",0,0,0,0
1195,42,2000.0,102,40,"2022/05/20 05:00:00","2022/05/26 04:59:59",0,0,0,0
1196,81,1500.0,101,80,"2022/05/24 05:00:00","2022/06/01 04:59:59",0,0,0,0
1197,82,1500.0,102,80,"2022/05/24 05:00:00","2022/06/01 04:59:59",0,0,0,0
1198,83,1500.0,111,80,"2022/05/24 05:00:00","2022/06/01 04:59:59",0,0,0,0
1199,84,1500.0,109,80,"2022/05/24 05:00:00","2022/06/01 04:59:59",0,0,0,0
1200,85,1500.0,112,80,"2022/05/24 05:00:00","2022/06/01 04:59:59",0,0,0,0
1201,351,1500.0,8004,80,"2022/05/24 05:00:00","2022/06/01 04:59:59",0,0,0,0
1202,352,1500.0,8005,80,"2022/05/24 05:00:00","2022/06/01 04:59:59",0,0,0,0
1203,37,2000.0,109,30,"2022/05/26 5:00:00","2022/06/01 4:59:59",0,0,0,0
1204,38,2000.0,112,30,"2022/05/26 5:00:00","2022/06/01 4:59:59",0,0,0,0
1205,31,2000.0,101,30,"2022/05/26 5:00:00","2022/06/01 4:59:59",0,0,0,0
1206,41,2000.0,101,40,"2022/05/26 5:00:00","2022/06/01 4:59:59",0,0,0,0
1207,34,2000.0,103,30,"2022/05/26 5:00:00","2022/06/06 04:59:59",0,0,0,0
1208,44,2000.0,103,40,"2022/05/26 5:00:00","2022/06/06 04:59:59",0,0,0,0
1209,541,2000.0,122,120,"2022/05/17 5:00:00","2022/05/22 4:59:59",0,0,0,0
1210,151,1500.0,6004,80,"2022/05/31 12:00:00","2022/06/14 20:59:59",0,0,0,0
1211,152,1500.0,6005,80,"2022/05/31 12:00:00","2022/06/14 20:59:59",0,0,0,0
1213,32,2000.0,102,30,"2022/06/01 05:00:00","2022/06/06 04:59:59",0,0,0,0
1214,42,2000.0,102,40,"2022/06/01 05:00:00","2022/06/06 04:59:59",0,0,0,0
1215,31,2000.0,101,30,"2022/06/06 5:00:00","2022/06/11 4:59:59",0,0,0,0
1216,41,2000.0,101,40,"2022/06/06 5:00:00","2022/06/11 4:59:59",0,0,0,0
1217,39,2000.0,111,30,"2022/06/11 5:00:00","2022/06/15 4:59:59",0,0,0,0
1218,49,2000.0,111,40,"2022/06/11 5:00:00","2022/06/15 4:59:59",0,0,0,0
1219,37,2000.0,109,30,"2022/06/11 5:00:00","2022/06/15 4:59:59",0,0,0,0
1220,38,2000.0,112,30,"2022/06/11 5:00:00","2022/06/15 4:59:59",0,0,0,0
1221,31,3000.0,101,30,"2022/06/15 5:00:00","2022/06/20 4:59:59",0,0,0,0
1222,41,2000.0,101,40,"2022/06/15 5:00:00","2022/06/20 4:59:59",0,0,0,0
1223,45,2000.0,104,40,"2022/06/20 5:00:00","2022/07/01 04:59:59",0,0,0,0
1224,32,2000.0,102,30,"2022/06/20 05:00:00","2022/06/25 04:59:59",0,0,0,0
1225,42,2000.0,102,40,"2022/06/20 05:00:00","2022/06/25 04:59:59",0,0,0,0
1226,81,1500.0,101,80,"2022/06/24 05:00:00","2022/07/01 04:59:59",0,0,0,0
1227,82,1500.0,102,80,"2022/06/24 05:00:00","2022/07/01 04:59:59",0,0,0,0
1228,83,1500.0,111,80,"2022/06/24 05:00:00","2022/07/01 04:59:59",0,0,0,0
1229,84,1500.0,109,80,"2022/06/24 05:00:00","2022/07/01 04:59:59",0,0,0,0
1230,85,1500.0,112,80,"2022/06/24 05:00:00","2022/07/01 04:59:59",0,0,0,0
1231,351,1500.0,8004,80,"2022/06/24 05:00:00","2022/07/01 04:59:59",0,0,0,0
1232,352,1500.0,8005,80,"2022/06/24 05:00:00","2022/07/01 04:59:59",0,0,0,0
1233,37,2000.0,109,30,"2022/06/25 5:00:00","2022/07/01 04:59:59",0,0,0,0
1234,38,2000.0,112,30,"2022/06/25 5:00:00","2022/07/01 04:59:59",0,0,0,0
1235,31,2000.0,101,30,"2022/06/25 5:00:00","2022/07/01 04:59:59",0,0,0,0
1236,41,2000.0,101,40,"2022/06/25 5:00:00","2022/07/01 04:59:59",0,0,0,0
1237,34,2000.0,103,30,"2022/06/25 5:00:00","2022/07/06 04:59:59",0,0,0,0
1238,44,2000.0,103,40,"2022/06/25 5:00:00","2022/07/06 04:59:59",0,0,0,0
1239,151,1500.0,6004,80,"2022/07/31 12:00:00","2022/08/14 20:59:59",0,0,0,0
1240,152,1500.0,6005,80,"2022/07/31 12:00:00","2022/08/14 20:59:59",0,0,0,0
1241,91,1500.0,101,100,"2022/05/26 5:00:00","2022/06/01 4:59:59",0,0,0,0
1242,92,1500.0,102,100,"2022/05/26 5:00:00","2022/06/01 4:59:59",0,0,0,0
1243,93,1500.0,111,100,"2022/05/26 5:00:00","2022/06/01 4:59:59",0,0,0,0
1244,94,1500.0,109,100,"2022/05/26 5:00:00","2022/06/01 4:59:59",0,0,0,0
1245,95,1500.0,112,100,"2022/05/26 5:00:00","2022/06/01 4:59:59",0,0,0,0
1246,100,1500.0,8004,100,"2022/05/26 5:00:00","2022/06/01 4:59:59",0,0,0,0
1247,101,1500.0,8005,100,"2022/05/26 5:00:00","2022/06/01 4:59:59",0,0,0,0
1248,96,1500.0,6004,100,"2022/05/31 12:00:00","2022/06/01 4:59:59",0,0,0,0
1249,97,1500.0,6005,100,"2022/05/31 12:00:00","2022/06/01 4:59:59",0,0,0,0
1250,251,1500.0,7004,80,"2022/06/16 12:00:00","2022/06/23 20:59:59",0,0,0,0
1251,252,1500.0,7005,80,"2022/06/16 12:00:00","2022/06/23 20:59:59",0,0,0,0
1254,91,1500.0,101,100,"2022/06/25 5:00:00","2022/07/01 4:59:59",0,0,0,0
1255,92,1500.0,102,100,"2022/06/25 5:00:00","2022/07/01 4:59:59",0,0,0,0
1256,93,1500.0,111,100,"2022/06/25 5:00:00","2022/07/01 4:59:59",0,0,0,0
1257,94,1500.0,109,100,"2022/06/25 5:00:00","2022/07/01 4:59:59",0,0,0,0
1258,95,1500.0,112,100,"2022/06/25 5:00:00","2022/07/01 4:59:59",0,0,0,0
1259,100,1500.0,8004,100,"2022/06/25 5:00:00","2022/07/01 4:59:59",0,0,0,0
1260,101,1500.0,8005,100,"2022/06/25 5:00:00","2022/07/01 4:59:59",0,0,0,0
1261,96,1500.0,6004,100,"2022/06/30 12:00:00","2022/07/01 4:59:59",0,0,0,0
1262,97,1500.0,6005,100,"2022/06/30 12:00:00","2022/07/01 4:59:59",0,0,0,0
1263,151,1500.0,6004,80,"2022/08/31 12:00:00","2022/09/14 20:59:59",0,0,0,0
1264,152,1500.0,6005,80,"2022/08/31 12:00:00","2022/09/14 20:59:59",0,0,0,0
1265,32,3000.0,102,30,"2022/06/15 05:00:00","2022/06/20 04:59:59",0,0,0,0
1266,42,3000.0,102,40,"2022/06/15 05:00:00","2022/06/20 04:59:59",0,0,0,0
1267,45,3000.0,104,40,"2022/06/15 5:00:00","2022/06/20 04:59:59",0,0,0,0
1268,32,2000.0,102,30,"2022/07/01 05:00:00","2022/07/06 04:59:59",0,0,0,0
1269,42,2000.0,102,40,"2022/07/01 05:00:00","2022/07/06 04:59:59",0,0,0,0
1270,31,2000.0,101,30,"2022/07/06 5:00:00","2022/07/11 04:59:59",0,0,0,0
1271,41,2000.0,101,40,"2022/07/06 5:00:00","2022/07/11 04:59:59",0,0,0,0
1272,39,2000.0,111,30,"2022/07/11 5:00:00","2022/07/15 4:59:59",0,0,0,0
1273,49,2000.0,111,40,"2022/07/11 5:00:00","2022/07/15 4:59:59",0,0,0,0
1274,37,2000.0,109,30,"2022/07/11 5:00:00","2022/07/15 4:59:59",0,0,0,0
1275,38,2000.0,112,30,"2022/07/11 5:00:00","2022/07/15 4:59:59",0,0,0,0
1276,31,3000.0,101,30,"2022/07/15 5:00:00","2022/07/20 4:59:59",0,0,0,0
1277,41,2000.0,101,40,"2022/07/15 5:00:00","2022/07/20 4:59:59",0,0,0,0
1278,45,2000.0,104,40,"2022/07/15 5:00:00","2022/08/01 04:59:59",0,0,0,0
1279,32,2000.0,102,30,"2022/07/20 05:00:00","2022/07/26 04:59:59",0,0,0,0
1280,42,2000.0,102,40,"2022/07/20 05:00:00","2022/07/26 04:59:59",0,0,0,0
1281,81,1500.0,101,80,"2022/07/24 05:00:00","2022/08/01 04:59:59",0,0,0,0
1282,82,1500.0,102,80,"2022/07/24 05:00:00","2022/08/01 04:59:59",0,0,0,0
1283,83,1500.0,111,80,"2022/07/24 05:00:00","2022/08/01 04:59:59",0,0,0,0
1284,84,1500.0,109,80,"2022/07/24 05:00:00","2022/08/01 04:59:59",0,0,0,0
1285,85,1500.0,112,80,"2022/07/24 05:00:00","2022/08/01 04:59:59",0,0,0,0
1286,351,1500.0,8004,80,"2022/07/24 05:00:00","2022/08/01 04:59:59",0,0,0,0
1287,352,1500.0,8005,80,"2022/07/24 05:00:00","2022/08/01 04:59:59",0,0,0,0
1288,37,2000.0,109,30,"2022/07/26 5:00:00","2022/08/01 04:59:59",0,0,0,0
1289,38,2000.0,112,30,"2022/07/26 5:00:00","2022/08/01 04:59:59",0,0,0,0
1290,31,2000.0,101,30,"2022/07/26 5:00:00","2022/08/01 04:59:59",0,0,0,0
1291,41,2000.0,101,40,"2022/07/26 5:00:00","2022/08/01 04:59:59",0,0,0,0
1292,34,2000.0,103,30,"2022/07/26 5:00:00","2022/08/06 04:59:59",0,0,0,0
1293,44,2000.0,103,40,"2022/07/26 5:00:00","2022/08/06 04:59:59",0,0,0,0
1294,91,1500.0,101,100,"2022/07/26 5:00:00","2022/08/01 4:59:59",0,0,0,0
1295,92,1500.0,102,100,"2022/07/26 5:00:00","2022/08/01 4:59:59",0,0,0,0
1296,93,1500.0,111,100,"2022/07/26 5:00:00","2022/08/01 4:59:59",0,0,0,0
1297,94,1500.0,109,100,"2022/07/26 5:00:00","2022/08/01 4:59:59",0,0,0,0
1298,95,1500.0,112,100,"2022/07/26 5:00:00","2022/08/01 4:59:59",0,0,0,0
1299,100,1500.0,8004,100,"2022/07/26 5:00:00","2022/08/01 4:59:59",0,0,0,0
1300,101,1500.0,8005,100,"2022/07/26 5:00:00","2022/08/01 4:59:59",0,0,0,0
1301,96,1500.0,6004,100,"2022/07/31 12:00:00","2022/08/01 4:59:59",0,0,0,0
1302,97,1500.0,6005,100,"2022/07/31 12:00:00","2022/08/01 4:59:59",0,0,0,0
1303,251,1500.0,7004,80,"2022/07/18 12:00:00","2022/07/25 20:59:59",0,0,0,0
1304,252,1500.0,7005,80,"2022/07/18 12:00:00","2022/07/25 20:59:59",0,0,0,0
1305,251,2000.0,7004,80,"2022/08/18 12:00:00","2022/08/25 20:59:59",0,0,0,0
1306,252,2000.0,7005,80,"2022/08/18 12:00:00","2022/08/25 20:59:59",0,0,0,0
1307,541,2000.0,122,120,"2022/07/19 5:00:00","2022/07/24 4:59:59",0,0,0,0
1308,32,2000.0,102,30,"2022/08/01 05:00:00","2022/08/06 04:59:59",0,0,0,0
1309,42,2000.0,102,40,"2022/08/01 05:00:00","2022/08/06 04:59:59",0,0,0,0
1310,31,2000.0,101,30,"2022/08/06 5:00:00","2022/08/11 04:59:59",0,0,0,0
1311,41,2000.0,101,40,"2022/08/06 5:00:00","2022/08/11 04:59:59",0,0,0,0
1312,39,2000.0,111,30,"2022/08/11 5:00:00","2022/08/15 4:59:59",0,0,0,0
1313,49,2000.0,111,40,"2022/08/11 5:00:00","2022/08/15 4:59:59",0,0,0,0
1314,37,2000.0,109,30,"2022/08/11 5:00:00","2022/08/15 4:59:59",0,0,0,0
1315,38,2000.0,112,30,"2022/08/11 5:00:00","2022/08/15 4:59:59",0,0,0,0
1316,251,1500.0,7004,80,"2022/09/17 12:00:00","2022/09/24 20:59:59",0,0,0,0
1317,252,1500.0,7005,80,"2022/09/17 12:00:00","2022/09/24 20:59:59",0,0,0,0
1320,31,4000.0,101,30,"2022/08/15 5:00:00","2022/08/20 04:59:59",0,0,0,0
1321,41,2000.0,101,40,"2022/08/15 5:00:00","2022/08/20 04:59:59",0,0,0,0
1322,34,4000.0,103,30,"2022/08/15 5:00:00","2022/08/20 04:59:59",0,0,0,0
1323,44,4000.0,103,40,"2022/08/15 5:00:00","2022/08/20 04:59:59",0,0,0,0
1324,81,2000.0,101,80,"2022/08/15 5:00:00","2022/08/26 04:59:59",0,0,0,0
1325,82,2000.0,102,80,"2022/08/15 5:00:00","2022/08/26 04:59:59",0,0,0,0
1326,83,2000.0,111,80,"2022/08/15 5:00:00","2022/08/26 04:59:59",0,0,0,0
1327,84,2000.0,109,80,"2022/08/15 5:00:00","2022/08/26 04:59:59",0,0,0,0
1328,85,2000.0,112,80,"2022/08/15 5:00:00","2022/08/26 04:59:59",0,0,0,0
1329,351,2000.0,8004,80,"2022/08/15 5:00:00","2022/08/26 04:59:59",0,0,0,0
1330,352,2000.0,8005,80,"2022/08/15 5:00:00","2022/08/26 04:59:59",0,0,0,0
1331,45,2000.0,104,40,"2022/08/15 5:00:00","2022/09/01 04:59:59",0,0,0,0
1332,32,4000.0,102,30,"2022/08/20 05:00:00","2022/08/26 04:59:59",0,0,0,0
1333,42,4000.0,102,40,"2022/08/20 05:00:00","2022/08/26 04:59:59",0,0,0,0
1334,37,4000.0,109,30,"2022/08/26 5:00:00","2022/09/01 4:59:59",0,0,0,0
1335,38,4000.0,112,30,"2022/08/26 5:00:00","2022/09/01 4:59:59",0,0,0,0
1336,39,4000.0,111,30,"2022/08/26 5:00:00","2022/09/01 4:59:59",0,0,0,0
1337,49,4000.0,111,40,"2022/08/26 5:00:00","2022/09/01 4:59:59",0,0,0,0
1338,91,2500.0,101,100,"2022/08/26 5:00:00","2022/09/01 4:59:59",0,0,0,0
1339,92,2500.0,102,100,"2022/08/26 5:00:00","2022/09/01 4:59:59",0,0,0,0
1340,93,2500.0,111,100,"2022/08/26 5:00:00","2022/09/01 4:59:59",0,0,0,0
1341,94,2500.0,109,100,"2022/08/26 5:00:00","2022/09/01 4:59:59",0,0,0,0
1342,95,2500.0,112,100,"2022/08/26 5:00:00","2022/09/01 4:59:59",0,0,0,0
1343,100,2500.0,8004,100,"2022/08/26 5:00:00","2022/09/01 4:59:59",0,0,0,0
1344,101,2500.0,8005,100,"2022/08/26 5:00:00","2022/09/01 4:59:59",0,0,0,0
1345,96,2500.0,6004,100,"2022/08/31 12:00:00","2022/09/01 4:59:59",0,0,0,0
1346,97,2500.0,6005,100,"2022/08/31 12:00:00","2022/09/01 4:59:59",0,0,0,0
1347,151,1500.0,6004,80,"2022/09/30 12:00:00","2022/10/14 20:59:59",0,0,0,0
1348,152,1500.0,6005,80,"2022/09/30 12:00:00","2022/10/14 20:59:59",0,0,0,0
1349,31,3000.0,101,31,"2022/09/01 5:00:00","2022/09/06 4:59:59",0,0,0,3
1350,31,3000.0,101,31,"2022/09/01 5:00:00","2022/09/06 4:59:59",0,0,0,8
1351,41,2000.0,101,41,"2022/09/01 5:00:00","2022/09/06 4:59:59",0,0,0,3
1352,41,2000.0,101,41,"2022/09/01 5:00:00","2022/09/06 4:59:59",0,0,0,8
1353,11,50.0,101,11,"2022/09/01 5:00:00","2022/09/06 4:59:59",0,0,0,3
1354,81,3000.0,101,81,"2022/09/01 5:00:00","2022/09/06 4:59:59",0,0,0,3
1355,81,2000.0,101,81,"2022/09/01 5:00:00","2022/09/06 4:59:59",0,0,0,8
1356,32,3000.0,102,31,"2022/09/06 5:00:00","2022/09/11 4:59:59",0,0,0,1
1357,32,3000.0,102,31,"2022/09/06 5:00:00","2022/09/11 4:59:59",0,0,0,7
1358,42,2000.0,102,41,"2022/09/06 5:00:00","2022/09/11 4:59:59",0,0,0,1
1359,42,2000.0,102,41,"2022/09/06 5:00:00","2022/09/11 4:59:59",0,0,0,7
1360,12,50.0,102,11,"2022/09/06 5:00:00","2022/09/11 4:59:59",0,0,0,1
1361,82,3000.0,102,81,"2022/09/06 5:00:00","2022/09/11 4:59:59",0,0,0,1
1362,82,2000.0,102,81,"2022/09/06 5:00:00","2022/09/11 4:59:59",0,0,0,7
1363,39,2000.0,111,30,"2022/09/11 5:00:00","2022/09/15 4:59:59",0,0,0,0
1364,49,2000.0,111,40,"2022/09/11 5:00:00","2022/09/15 4:59:59",0,0,0,0
1365,37,2000.0,109,30,"2022/09/11 5:00:00","2022/09/15 4:59:59",0,0,0,0
1366,38,2000.0,112,30,"2022/09/11 5:00:00","2022/09/15 4:59:59",0,0,0,0
1367,31,3000.0,101,30,"2022/09/15 5:00:00","2022/09/20 4:59:59",0,0,0,0
1368,41,2000.0,101,40,"2022/09/15 5:00:00","2022/09/20 4:59:59",0,0,0,0
1369,45,2000.0,104,40,"2022/09/15 5:00:00","2022/10/01 04:59:59",0,0,0,0
1370,32,2000.0,102,30,"2022/09/20 05:00:00","2022/09/25 04:59:59",0,0,0,0
1371,42,2000.0,102,40,"2022/09/20 05:00:00","2022/09/25 04:59:59",0,0,0,0
1372,81,1500.0,101,80,"2022/09/23 05:00:00","2022/10/01 04:59:59",0,0,0,0
1373,82,1500.0,102,80,"2022/09/23 05:00:00","2022/10/01 04:59:59",0,0,0,0
1374,83,1500.0,111,80,"2022/09/23 05:00:00","2022/10/01 04:59:59",0,0,0,0
1375,84,1500.0,109,80,"2022/09/23 05:00:00","2022/10/01 04:59:59",0,0,0,0
1376,85,1500.0,112,80,"2022/09/23 05:00:00","2022/10/01 04:59:59",0,0,0,0
1377,351,1500.0,8004,80,"2022/09/23 05:00:00","2022/10/01 04:59:59",0,0,0,0
1378,352,1500.0,8005,80,"2022/09/23 05:00:00","2022/10/01 04:59:59",0,0,0,0
1379,91,1500.0,101,100,"2022/09/25 5:00:00","2022/10/01 4:59:59",0,0,0,0
1380,92,1500.0,102,100,"2022/09/25 5:00:00","2022/10/01 4:59:59",0,0,0,0
1381,93,1500.0,111,100,"2022/09/25 5:00:00","2022/10/01 4:59:59",0,0,0,0
1382,94,1500.0,109,100,"2022/09/25 5:00:00","2022/10/01 4:59:59",0,0,0,0
1383,95,1500.0,112,100,"2022/09/25 5:00:00","2022/10/01 4:59:59",0,0,0,0
1384,100,1500.0,8004,100,"2022/09/25 5:00:00","2022/10/01 4:59:59",0,0,0,0
1385,101,1500.0,8005,100,"2022/09/25 5:00:00","2022/10/01 4:59:59",0,0,0,0
1386,96,1500.0,6004,100,"2022/09/30 12:00:00","2022/10/01 4:59:59",0,0,0,0
1387,97,1500.0,6005,100,"2022/09/30 12:00:00","2022/10/01 4:59:59",0,0,0,0
1388,31,2000.0,101,30,"2022/09/25 5:00:00","2022/10/1 04:59:59",0,0,0,0
1389,41,2000.0,101,40,"2022/09/25 5:00:00","2022/10/1 04:59:59",0,0,0,0
1390,34,2000.0,103,30,"2022/09/25 5:00:00","2022/10/6 04:59:59",0,0,0,0
1391,44,2000.0,103,40,"2022/09/25 5:00:00","2022/10/6 04:59:59",0,0,0,0
1392,37,2000.0,109,30,"2022/09/25 5:00:00","2022/10/1 04:59:59",0,0,0,0
1393,38,2000.0,112,30,"2022/09/25 5:00:00","2022/10/1 04:59:59",0,0,0,0
1394,541,2000.0,122,120,"2022/09/16 5:00:00","2022/09/21 4:59:59",0,0,0,0
1395,32,2000.0,102,30,"2022/10/01 05:00:00","2022/10/06 04:59:59",0,0,0,0
1396,42,2000.0,102,40,"2022/10/01 05:00:00","2022/10/06 04:59:59",0,0,0,0
1397,31,2000.0,101,30,"2022/10/06 5:00:00","2022/10/11 04:59:59",0,0,0,0
1398,41,2000.0,101,40,"2022/10/06 5:00:00","2022/10/11 04:59:59",0,0,0,0
1399,39,2000.0,111,30,"2022/10/11 5:00:00","2022/10/15 4:59:59",0,0,0,0
1400,49,2000.0,111,40,"2022/10/11 5:00:00","2022/10/15 4:59:59",0,0,0,0
1401,37,2000.0,109,30,"2022/10/11 5:00:00","2022/10/15 4:59:59",0,0,0,0
1402,38,2000.0,112,30,"2022/10/11 5:00:00","2022/10/15 4:59:59",0,0,0,0
1403,31,3000.0,101,30,"2022/10/15 5:00:00","2022/10/20 4:59:59",0,0,0,0
1404,41,2000.0,101,40,"2022/10/15 5:00:00","2022/10/20 4:59:59",0,0,0,0
1405,45,2000.0,104,40,"2022/10/15 5:00:00","2022/11/01 04:59:59",0,0,0,0
1406,32,2000.0,102,30,"2022/10/20 05:00:00","2022/10/26 04:59:59",0,0,0,0
1407,42,2000.0,102,40,"2022/10/20 05:00:00","2022/10/26 04:59:59",0,0,0,0
1417,34,2000.0,103,30,"2022/10/26 5:00:00","2022/11/06 4:59:59",0,0,0,0
1418,44,2000.0,103,40,"2022/10/26 5:00:00","2022/11/06 4:59:59",0,0,0,0
1419,37,2000.0,109,30,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,0
1420,38,2000.0,112,30,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,0
1421,251,1500.0,7004,80,"2022/10/17 12:00:00","2022/10/24 20:59:59",0,0,0,0
1422,252,1500.0,7005,80,"2022/10/17 12:00:00","2022/10/24 20:59:59",0,0,0,0
1423,151,1500.0,6004,80,"2022/10/31 12:00:00","2022/11/14 20:59:59",0,0,0,0
1424,152,1500.0,6005,80,"2022/10/31 12:00:00","2022/11/14 20:59:59",0,0,0,0
1425,31,3000.0,101,31,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,3
1426,31,3000.0,101,31,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,10
1427,41,3000.0,101,41,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,3
1428,41,2000.0,101,41,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,10
1429,11,50.0,101,11,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,3
1430,81,3000.0,101,81,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,3
1431,81,2000.0,101,81,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,10
1432,32,3000.0,102,31,"2022/11/01 5:00:00","2022/11/06 4:59:59",0,0,0,1
1433,32,3000.0,102,31,"2022/11/01 5:00:00","2022/11/06 4:59:59",0,0,0,9
1434,42,3000.0,102,41,"2022/11/01 5:00:00","2022/11/06 4:59:59",0,0,0,1
1435,42,2000.0,102,41,"2022/11/01 5:00:00","2022/11/06 4:59:59",0,0,0,9
1436,12,50.0,102,11,"2022/11/01 5:00:00","2022/11/06 4:59:59",0,0,0,1
1437,82,3000.0,102,81,"2022/11/01 5:00:00","2022/11/06 4:59:59",0,0,0,1
1438,82,2000.0,102,81,"2022/11/01 5:00:00","2022/11/06 4:59:59",0,0,0,9
1443,91,1500.0,101,100,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,3
1444,91,1500.0,101,100,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,10
1445,92,1500.0,102,100,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,0
1446,93,1500.0,111,100,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,0
1447,94,1500.0,109,100,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,0
1448,95,1500.0,112,100,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,0
1449,100,1500.0,8004,100,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,0
1450,101,1500.0,8005,100,"2022/10/26 5:00:00","2022/11/01 4:59:59",0,0,0,0
1451,96,1500.0,6004,100,"2022/10/31 12:00:00","2022/11/01 4:59:59",0,0,0,0
1452,97,1500.0,6005,100,"2022/10/31 12:00:00","2022/11/01 4:59:59",0,0,0,0
1456,31,2000.0,101,30,"2022/11/06 5:00:00","2022/11/11 04:59:59",0,0,0,0
1457,41,2000.0,101,40,"2022/11/06 5:00:00","2022/11/11 04:59:59",0,0,0,0
1458,39,2000.0,111,30,"2022/11/11 5:00:00","2022/11/15 4:59:59",0,0,0,0
1459,49,2000.0,111,40,"2022/11/11 5:00:00","2022/11/15 4:59:59",0,0,0,0
1460,37,2000.0,109,30,"2022/11/11 5:00:00","2022/11/15 4:59:59",0,0,0,0
1461,38,2000.0,112,30,"2022/11/11 5:00:00","2022/11/15 4:59:59",0,0,0,0
1462,31,3000.0,101,30,"2022/11/15 5:00:00","2022/11/20 4:59:59",0,0,0,0
1463,41,2000.0,101,40,"2022/11/15 5:00:00","2022/11/20 4:59:59",0,0,0,0
1464,45,2000.0,104,40,"2022/11/15 5:00:00","2022/12/01 04:59:59",0,0,0,0
1465,32,2000.0,102,30,"2022/11/20 5:00:00","2022/11/25 04:59:59",0,0,0,0
1466,42,2000.0,102,40,"2022/11/20 5:00:00","2022/11/25 04:59:59",0,0,0,0
1467,81,1500.0,101,80,"2022/11/23 05:00:00","2022/12/01 04:59:59",0,0,0,0
1468,82,1500.0,102,80,"2022/11/23 05:00:00","2022/12/01 04:59:59",0,0,0,0
1469,83,1500.0,111,80,"2022/11/23 05:00:00","2022/12/01 04:59:59",0,0,0,0
1470,84,1500.0,109,80,"2022/11/23 05:00:00","2022/12/01 04:59:59",0,0,0,0
1471,85,1500.0,112,80,"2022/11/23 05:00:00","2022/12/01 04:59:59",0,0,0,0
1472,351,1500.0,8004,80,"2022/11/23 05:00:00","2022/12/01 04:59:59",0,0,0,0
1473,352,1500.0,8005,80,"2022/11/23 05:00:00","2022/12/01 04:59:59",0,0,0,0
1474,31,2000.0,101,30,"2022/11/25 5:00:00","2022/12/1 04:59:59",0,0,0,0
1475,41,2000.0,101,40,"2022/11/25 5:00:00","2022/12/1 04:59:59",0,0,0,0
1476,37,2000.0,109,30,"2022/11/25 5:00:00","2022/12/1 04:59:59",0,0,0,0
1477,38,2000.0,112,30,"2022/11/25 5:00:00","2022/12/1 04:59:59",0,0,0,0
1478,34,2000.0,103,30,"2022/11/25 5:00:00","2022/12/6 04:59:59",0,0,0,0
1479,44,2000.0,103,40,"2022/11/25 5:00:00","2022/12/6 04:59:59",0,0,0,0
1480,91,1500.0,101,100,"2022/11/25 5:00:00","2022/12/1 04:59:59",0,0,0,0
1481,92,1500.0,102,100,"2022/11/25 5:00:00","2022/12/1 04:59:59",0,0,0,0
1482,93,1500.0,111,100,"2022/11/25 5:00:00","2022/12/1 04:59:59",0,0,0,0
1483,94,1500.0,109,100,"2022/11/25 5:00:00","2022/12/1 04:59:59",0,0,0,0
1484,95,1500.0,112,100,"2022/11/25 5:00:00","2022/12/1 04:59:59",0,0,0,0
1485,100,1500.0,8004,100,"2022/11/25 5:00:00","2022/12/1 04:59:59",0,0,0,0
1486,101,1500.0,8005,100,"2022/11/25 5:00:00","2022/12/1 04:59:59",0,0,0,0
1487,96,1500.0,6004,100,"2022/11/30 12:00:00","2022/12/1 04:59:59",0,0,0,0
1488,97,1500.0,6005,100,"2022/11/30 12:00:00","2022/12/1 04:59:59",0,0,0,0
